Time (s),acc_x,acc_y,acc_z,gx,gy,gz (deg/s)
41.50880957,0,0,1,0,0,0
41.51888895,0,0,1,0,0,0
41.52896786,0,0,1,0,0,0
41.53904724,0,0,1,0,0,0
41.54912615,0,0,1,0,0,0
41.55920553,0,0,1,0,0,0
41.56928492,0,0,1,0,0,0
41.57936382,0,0,1,0,0,0
41.58944321,0,0,1,0,0,0
41.59952259,0,0,1,0,0,0
41.6096015,0,0,1,0,0,0
41.61968088,0,0,1,0,0,0
41.62976027,0,0,1,0,0,0
41.63983917,0,0,1,0,0,0
41.64991856,0,0,1,0,0,0
41.65999842,0,0,1,0,0,0
41.67007732,0,0,1,0,0,0
41.67763662,0,0,1,0,0,0
41.68771601,0,0,1,0,0,0
41.69779539,0,0,1,0,0,0
41.7078743,0,0,1,0,0,0
41.71795368,0,0,1,0,0,0
41.72803307,0,0,1,0,0,0
41.73811197,0,0,1,0,0,0
41.74819136,0,0,1,0,0,0
41.75827026,0,0,1,0,0,0
41.76834965,0,0,1,0,0,0
41.77842903,0,0,1,0,0,0
41.78850889,0,0,1,0,0,0
41.7985878,0,0,1,0,0,0
41.80866718,0,0,1,0,0,0
41.81874657,0,0,1,0,0,0
41.82882547,0,0,1,0,0,0
41.83890486,0,0,1,0,0,0
41.84898424,0,0,1,0,0,0
41.85906315,0,0,1,0,0,0
41.86914253,0,0,1,0,0,0
41.87922144,0,0,1,0,0,0
41.88930082,0,0,1,0,0,0
41.89938021,0,0,1,0,0,0
41.90945911,0,0,1,0,0,0
41.9195385,0,0,1,0,0,0
41.92961788,0,0,1,0,0,0
41.93969679,0,0,1,0,0,0
41.94977665,0,0,1,0,0,0
41.95985603,0,0,1,0,0,0
41.96993542,0,0,1,0,0,0
41.98001432,0,0,1,0,0,0
41.98757362,0,0,1,0,0,0
41.99765301,0,0,1,0,0,0
42.00773192,0,0,1,0,0,0
42.0178113,0,0,1,0,0,0
42.02789068,0,0,1,0,0,0
42.03796959,0,0,1,0,0,0
42.04804897,0,0,1,0,0,0
42.05812836,0,0,1,0,0,0
42.06820726,0,0,1,0,0,0
42.07828713,0,0,1,0,0,0
42.08836651,0,0,1,0,0,0
42.09844589,0,0,1,0,0,0
42.1085248,0,0,1,0,0,0
42.11860418,0,0,1,0,0,0
42.12868309,0,0,1,0,0,0
42.13876247,0,0,1,0,0,0
42.14884186,0,0,1,0,0,0
42.15892077,0,0,1,0,0,0
42.16900015,0,0,1,0,0,0
42.17907953,0,0,1,0,0,0
42.18915844,0,0,1,0,0,0
42.19923782,0,0,1,0,0,0
42.20931721,0,0,1,0,0,0
42.21939611,0,0,1,0,0,0
42.2294755,0,0,1,0,0,0
42.23955536,0,0,1,0,0,0
42.24963427,0,0,1,0,0,0
42.25971365,0,0,1,0,0,0
42.26979303,0,0,1,0,0,0
42.27987194,0,0,1,0,0,0
42.28995132,0,0,1,0,0,0
42.30003071,0,0,1,0,0,0
42.30759001,0,0,1,0,0,0
42.31766892,0,0,1,0,0,0
42.3277483,0,0,1,0,0,0
42.33782721,0,0,1,0,0,0
42.34790659,0,0,1,0,0,0
42.35798645,0,0,1,0,0,0
42.36806583,0,0,1,0,0,0
42.37814474,0,0,1,0,0,0
42.38822413,0,0,1,0,0,0
42.39830351,0,0,1,0,0,0
42.40838242,0,0,1,0,0,0
42.4184618,0,0,1,0,0,0
42.42854118,0,0,1,0,0,0
42.43862009,0,0,1,0,0,0
42.44869947,0,0,1,0,0,0
42.45877886,0,0,1,0,0,0
42.46885777,0,0,1,0,0,0
42.47893715,0,0,1,0,0,0
42.48901606,0,0,1,0,0,0
42.49909544,0,0,1,0,0,0
42.50917482,0,0,1,0,0,0
42.51925468,0,0,1,0,0,0
42.52933359,0,0,1,0,0,0
42.53941298,0,0,1,0,0,0
42.54949236,0,0,1,0,0,0
42.55957127,0,0,1,0,0,0
42.56965065,0,0,1,0,0,0
42.57973003,0,0,1,0,0,0
42.58980894,0,0,1,0,0,0
42.59988833,0,0,1,0,0,0
42.60996723,0,0,1,0,0,0
42.62004662,0,0,1,0,0,0
42.62760592,0,0,1,0,0,0
42.63768578,0,0,1,0,0,0
42.64776516,0,0,1,0,0,0
42.65784407,0,0,1,0,0,0
42.66792345,0,0,1,0,0,0
42.67800283,0,0,1,0,0,0
42.68808174,0,0,1,0,0,0
42.69816113,0,0,1,0,0,0
42.70824003,0,0,1,0,0,0
42.71831942,0,0,1,0,0,0
42.7283988,0,0,1,0,0,0
42.73847771,0,0,1,0,0,0
42.74855709,0,0,1,0,0,0
42.75863648,0,0,1,0,0,0
42.76871538,0,0,1,0,0,0
42.77879477,0,0,1,0,0,0
42.78887463,0,0,1,0,0,0
42.79895401,0,0,1,0,0,0
42.80903292,0,0,1,0,0,0
42.8191123,0,0,1,0,0,0
42.82919169,0,0,1,0,0,0
42.83927059,0,0,1,0,0,0
42.84934998,0,0,1,0,0,0
42.85942888,0,0,1,0,0,0
42.86950827,0,0,1,0,0,0
42.87958765,0,0,1,0,0,0
42.88966656,0,0,1,0,0,0
42.89974594,0,0,1,0,0,0
42.90982533,0,0,1,0,0,0
42.91990423,0,0,1,0,0,0
42.92998362,0,0,1,0,0,0
42.940063,0,0,1,0,0,0
42.94762278,0,0,1,0,0,0
42.95770168,0,0,1,0,0,0
42.96778107,0,0,1,0,0,0
42.97786045,0,0,1,0,0,0
42.98793936,0,0,1,0,0,0
42.99801874,0,0,1,0,0,0
43.00809813,0,0,1,0,0,0
43.01817703,0,0,1,0,0,0
43.02825642,0,0,1,0,0,0
43.0383358,0,0,1,0,0,0
43.04841471,0,0,1,0,0,0
43.05849409,0,0,1,0,0,0
43.06857395,0,0,1,0,0,0
43.07865286,0,0,1,0,0,0
43.08873224,0,0,1,0,0,0
43.09881163,0,0,1,0,0,0
43.10889053,0,0,1,0,0,0
43.11896992,0,0,1,0,0,0
43.1290493,0,0,1,0,0,0
43.13912821,0,0,1,0,0,0
43.14920759,0,0,1,0,0,0
43.15928698,0,0,1,0,0,0
43.16936588,0,0,1,0,0,0
43.17944527,0,0,1,0,0,0
43.18952417,0,0,1,0,0,0
43.19960356,0,0,1,0,0,0
43.20968294,0,0,1,0,0,0
43.21976185,0,0,1,0,0,0
43.22984171,0,0,1,0,0,0
43.23992109,0,0,1,0,0,0
43.25000048,0,0,1,0,0,0
43.25755978,0,0,1,0,0,0
43.26763868,0,0,1,0,0,0
43.27771807,0,0,1,0,0,0
43.28779697,0,0,1,0,0,0
43.29787636,0,0,1,0,0,0
43.30795574,0,0,1,0,0,0
43.31803465,0,0,1,0,0,0
43.32811403,0,0,1,0,0,0
43.33819389,0,0,1,0,0,0
43.34827328,0,0,1,0,0,0
43.35835218,0,0,1,0,0,0
43.36843157,0,0,1,0,0,0
43.37851095,0,0,1,0,0,0
43.38858986,0,0,1,0,0,0
43.39866924,0,0,1,0,0,0
43.40874863,0,0,1,0,0,0
43.41882753,0,0,1,0,0,0
43.42890692,0,0,1,0,0,0
43.43898582,0,0,1,0,0,0
43.44906521,0,0,1,0,0,0
43.45914459,0,0,1,0,0,0
43.4692235,0,0,1,0,0,0
43.47930288,0,0,1,0,0,0
43.48938274,0,0,1,0,0,0
43.49946213,0,0,1,0,0,0
43.50954104,0,0,1,0,0,0
43.51962042,0,0,1,0,0,0
43.5296998,0,0,1,0,0,0
43.53977871,0,0,1,0,0,0
43.54985809,0,0,1,0,0,0
43.559937,0,0,1,0,0,0
43.57001638,0,0,1,0,0,0
43.57757568,0,0,1,0,0,0
43.58765507,0,0,1,0,0,0
43.59773397,0,0,1,0,0,0
43.60781384,0,0,1,0,0,0
43.61789322,0,0,1,0,0,0
43.6279726,0,0,1,0,0,0
43.63805151,0,0,1,0,0,0
43.64813089,0,0,1,0,0,0
43.6582098,0,0,1,0,0,0
43.66828918,0,0,1,0,0,0
43.67836857,0,0,1,0,0,0
43.68844748,0,0,1,0,0,0
43.69852686,0,0,1,0,0,0
43.70860624,0,0,1,0,0,0
43.71868515,0,0,1,0,0,0
43.72876453,0,0,1,0,0,0
43.73884392,0,0,1,0,0,0
43.74892283,0,0,1,0,0,0
43.75900269,0,0,1,0,0,0
43.76908207,0,0,1,0,0,0
43.77916145,0,0,1,0,0,0
43.78924036,0,0,1,0,0,0
43.79931974,0,0,1,0,0,0
43.80939865,0,0,1,0,0,0
43.81947804,0,0,1,0,0,0
43.82955742,0,0,1,0,0,0
43.83963633,0,0,1,0,0,0
43.84971571,0,0,1,0,0,0
43.85979509,0,0,1,0,0,0
43.869874,0,0,1,0,0,0
43.87995338,0,0,1,0,0,0
43.89003277,0,0,1,0,0,0
43.89759255,0,0,1,0,0,0
43.90767145,0,0,1,0,0,0
43.91775084,0,0,1,0,0,0
43.92783022,0,0,1,0,0,0
43.93790913,0,0,1,0,0,0
43.94798851,0,0,1,0,0,0
43.95806789,0,0,1,0,0,0
43.9681468,0,0,1,0,0,0
43.97822619,0,0,1,0,0,0
43.98830557,0,0,1,0,0,0
43.99838448,0,0,1,0,0,0
44.00846386,0,0,1,0,0,0
44.01854277,0,0,1,0,0,0
44.02862263,0,0,1,0,0,0
44.03870201,0,0,1,0,0,0
44.0487814,0,0,1,0,0,0
44.0588603,0,0,1,0,0,0
44.06893969,0,0,1,0,0,0
44.07901907,0,0,1,0,0,0
44.08909798,0,0,1,0,0,0
44.09917736,0,0,1,0,0,0
44.10925674,0,0,1,0,0,0
44.11933565,0,0,1,0,0,0
44.12941504,0,0,1,0,0,0
44.13949394,0,0,1,0,0,0
44.14957333,0,0,1,0,0,0
44.15965271,0,0,1,0,0,0
44.16973162,0,0,1,0,0,0
44.17981148,0,0,1,0,0,0
44.18989086,0,0,1,0,0,0
44.19997025,0,0,1,0,0,0
44.21004915,0,0,1,0,0,0
44.21760845,0,0,1,0,0,0
44.22768784,0,0,1,0,0,0
44.23776674,0,0,1,0,0,0
44.24784613,0,0,1,0,0,0
44.25792551,0,0,1,0,0,0
44.26800442,0,0,1,0,0,0
44.2780838,0,0,1,0,0,0
44.28816366,0,0,1,0,0,0
44.29824305,0,0,1,0,0,0
44.30832195,0,0,1,0,0,0
44.31840134,0,0,1,0,0,0
44.32848072,0,0,1,0,0,0
44.33855963,0,0,1,0,0,0
44.34863901,0,0,1,0,0,0
44.3587184,0,0,1,0,0,0
44.3687973,0,0,1,0,0,0
44.37887669,0,0,1,0,0,0
44.38895559,0,0,1,0,0,0
44.39903498,0,0,1,0,0,0
44.40911436,0,0,1,0,0,0
44.41919327,0,0,1,0,0,0
44.42927265,0,0,1,0,0,0
44.43935251,0,0,1,0,0,0
44.4494319,0,0,1,0,0,0
44.4595108,0,0,1,0,0,0
44.46959019,0,0,1,0,0,0
44.47966957,0,0,1,0,0,0
44.48974848,0,0,1,0,0,0
44.49982786,0,0,1,0,0,0
44.50990677,0,0,1,0,0,0
44.51998615,0,0,1,0,0,0
44.53006554,0,0,1,0,0,0
44.53762484,0,0,1,0,0,0
44.5477047,0,0,1,0,0,0
44.5577836,0,0,1,0,0,0
44.56786299,0,0,1,0,0,0
44.57794237,0,0,1,0,0,0
44.58802128,0,0,1,0,0,0
44.59810066,0,0,1,0,0,0
44.60817957,0,0,1,0,0,0
44.61825895,0,0,1,0,0,0
44.62833834,0,0,1,0,0,0
44.63841724,0,0,1,0,0,0
44.64849663,0,0,1,0,0,0
44.65857601,0,0,1,0,0,0
44.66865492,0,0,1,0,0,0
44.6787343,0,0,1,0,0,0
44.68881369,0,0,1,0,0,0
44.69889355,0,0,1,0,0,0
44.70897245,0,0,1,0,0,0
44.71905184,0,0,1,0,0,0
44.72913122,0,0,1,0,0,0
44.73921013,0,0,1,0,0,0
44.74928951,0,0,1,0,0,0
44.75936842,0,0,1,0,0,0
44.7694478,0,0,1,0,0,0
44.77952719,0,0,1,0,0,0
44.78960609,0,0,1,0,0,0
44.79968548,0,0,1,0,0,0
44.80976486,0,0,1,0,0,0
44.81984377,0,0,1,0,0,0
44.82992315,0,0,1,0,0,0
44.84000254,0,0,1,0,0,0
44.84756231,0,0,1,0,0,0
44.85764122,0,0,1,0,0,0
44.8677206,0,0,1,0,0,0
44.87779999,0,0,1,0,0,0
44.8878789,0,0,1,0,0,0
44.89795828,0,0,1,0,0,0
44.90803766,0,0,1,0,0,0
44.91811657,0,0,1,0,0,0
44.92819595,0,0,1,0,0,0
44.93827534,0,0,1,0,0,0
44.94835424,0,0,1,0,0,0
44.95843411,0,0,1,0,0,0
44.96851349,0,0,1,0,0,0
44.9785924,0,0,1,0,0,0
44.98867178,0,0,1,0,0,0
44.99875116,0,0,1,0,0,0
45.00883007,0,0,1,0,0,0
45.01890945,0,0,1,0,0,0
45.02898884,0,0,1,0,0,0
45.03906775,0,0,1,0,0,0
45.04914713,0,0,1,0,0,0
45.05922651,0,0,1,0,0,0
45.06930542,0,0,1,0,0,0
45.0793848,0,0,1,0,0,0
45.08946419,0,0,1,0,0,0
45.09954405,0,0,1,0,0,0
45.10962296,0,0,1,0,0,0
45.11970234,0,0,1,0,0,0
45.12978125,0,0,1,0,0,0
45.13986063,0,0,1,0,0,0
45.14994001,0,0,1,0,0,0
45.16001892,0,0,1,0,0,0
45.16757822,0,0,1,0,0,0
45.1776576,0,0,1,0,0,0
45.18773699,0,0,1,0,0,0
45.1978159,0,0,1,0,0,0
45.20789576,0,0,1,0,0,0
45.21797514,0,0,1,0,0,0
45.22805405,0.014280603,0.018092853,1.000780267,0.08627641,0.206203288,-0.030780503
45.23813343,0.014280603,0.018092853,1.000780267,0.08627641,0.206203288,-0.030780503
45.24821281,0.01688477,0.016056927,1.003965,0.03546341,0.2468537,-0.112081303
45.25829172,0.02103516,0.01467977,1.004765667,0.03546341,0.12490248,-0.0409431
45.26837111,0.02136068,0.015079753,1.004678333,0.137089417,0.013113847,-0.1019187
45.27845049,0.019326173,0.014915567,1.0028919,0.22855285,-0.088512187,-0.091756103
45.2885294,0.01436198,0.0149058,1.002906567,0.218390219,-0.058024367,-0.162894307
45.29860878,0.01525716,0.016050413,0.999575767,0.167577219,0.074089467,-0.030780497
45.30868816,0.015826823,0.018170367,1.002588533,0.126926786,0.2265285,0.009869913
45.31876707,0.01810547,0.018258257,1.0034902,0.116764193,0.3179919,0.04035773
45.32884645,0.01745443,0.017446897,1.009509,0.137089427,0.185878067,-0.09175608
45.33892536,0.016396487,0.015900267,1.007295333,0.086276427,0.002951233,-0.152731686
45.34900522,0.015908203,0.014357097,1.005902333,0.116764243,-0.2511138,-0.264520333
45.35908461,0.01411784,0.014190063,1.001681,0.09643901,-0.159650367,-0.17305693
45.36916399,0.017291667,0.01556722,1.001451667,0.116764243,0.043601667,-0.112081323
45.3792429,0.017535807,0.018165893,0.999082833,0.126926833,0.2163659,0.03019512
45.38932228,0.01867513,0.018816323,1.000215167,0.086276419,0.1147399,-0.000292683
45.39940167,0.01476888,0.015726318,0.998832867,0.035463371,-0.007211303,-0.07143089
45.40948057,0.015582683,0.011741738,1.001607033,0.055788605,-0.058024315,-0.07143089
45.41955996,0.016070963,0.009064128,1.000067033,0.116764252,0.074089485,-0.030780476
45.42963934,0.01883789,0.012889404,1.002005667,0.126926883,-0.017373979,0.009869934
45.43971825,0.020139973,0.01646769,1.0008591,0.10660165,-0.02753657,-0.030780473
45.44979763,0.020139973,0.01856974,0.999646067,0.116764217,-0.00721137,0.020032513
45.45987701,0.01777995,0.018080443,0.998344067,0.106601586,0.06392687,0.040357717
45.46995592,0.01379232,0.01840983,1.001347633,0.187902386,0.165552873,0.101333314
45.48003531,0.0138737,0.017028807,1.0011696,0.137089396,0.063926861,-0.020617886
45.48759508,0.016070963,0.014345497,1.000853,0.10660162,0.013113855,0.00986991
45.49767447,0.01859375,0.013284503,0.998906667,0.02530082,-0.230788579,-0.071430893
45.50775337,0.017210287,0.015484617,1.0015074,-0.005186997,-0.3019268,-0.020617883
45.51783276,0.015175783,0.01743754,1.003778667,0.025300779,-0.190138163,-0.06126829
45.52791214,0.01379232,0.018331503,1.005349667,0.004975596,-0.007211327,-0.000292677
45.53799105,0.014687503,0.016952517,1.006240333,0.004975596,0.104577307,0.03019512
45.54807043,0.016803387,0.014426677,1.0039716,0.03546341,0.114739903,0.03019512
45.55814982,0.017535807,0.013128254,1.001438767,0.055788593,0.002951267,-0.010455287
45.56814982,0.017128903,0.013212077,1.000384767,0.065951186,-0.200300767,-0.071430893
45.57814982,0.016477863,0.01524882,1.000236433,0.004975596,-0.373065,-0.142569097
45.58814982,0.01818685,0.015976563,1.0004726,-0.045837401,-0.7389186,-0.2543577
45.59814982,0.016477867,0.016384887,0.999659933,0.025300813,-0.901520267,-0.3356585
45.60814982,0.016396487,0.018413697,1.001586667,0.096439003,-1.531601533,-0.508422733
45.61814982,0.01411784,0.01963318,1.001510667,0.096439003,-1.958430867,-1.036877967
45.62814982,0.015419923,0.016860353,1.000853,0.045626013,-2.019406333,-2.815333267
45.63814982,0.015501303,0.01329,0.999063133,-0.07632522,-1.501113667,-5.416959667
45.64814982,0.01810547,0.01004354,1.002149133,-0.07632522,-0.881194967,-8.486065667
45.65814982,0.008421227,0.007778932,1.0025668,-0.06616263,-0.738918633,-13.51655233
45.66814982,-0.01013346,0.007615766,1.004932333,0.004975597,-0.840544633,-21.78891
45.67814982,-0.004436843,0.010052492,1.000793933,-0.025512207,-0.881195033,-30.39663333
45.68814982,0.001910811,0.01777059,1.0043896,-0.14746344,-0.769406433,-36.35192
45.69814982,0.010781251,0.015894978,1.003503267,-0.218601667,-0.637292633,-39.06533333
45.70814982,-0.016806642,0.007528685,1.005292333,-0.3303903,-0.62713,-45.00029333
45.71814982,-0.038046877,-0.006859132,1.000730267,-0.4015285,-1.013308933,-55.91492667
45.72814982,-0.069541007,-0.01722636,1.0059476,-0.5539675,-1.2876994,-70.70151667
45.73814982,-0.073610017,-0.016217449,1.0097746,-0.594617933,-1.562089667,-84.07550333
45.74814982,-0.070192047,-0.020641682,1.009143967,-0.604780533,-1.358837533,-94.86819667
45.75814982,-0.033082681,0.026192235,1.0078283,-0.503154533,-1.450300867,-103.3133133
45.76814982,-0.027955727,0.070508433,1.0034063,-0.4625041,-2.039731867,-113.8925667
45.77814982,-0.067669281,0.099451913,1.004650667,-0.5234797,-3.137293,-126.8600333
45.78814982,-0.054485687,0.07841003,1.005561,-0.7368944,-3.625097667,-142.5917333
45.79814982,-0.10323244,0.067397257,1.004300033,-0.889333433,-2.6799756,-161.1689667
45.80814982,-0.02201498,0.052681273,1.013112367,-1.123073467,-1.958430933,-176.5653
45.81814982,-0.058147793,0.07313699,1.019473033,-1.194211467,-1.0336343,-184.9596333
45.82814982,0.032753907,0.080146263,1.024063667,-1.336488,-1.877130367,-184.9799667
45.83814982,0.017942707,0.06897032,1.018719333,-1.275512333,-1.369000133,-182.6832333
45.84814982,0.027789713,0.042734573,1.002119767,-1.102748267,-1.684040767,-183.7198
45.85814982,-0.02087565,0.024203693,0.9999271,-0.889333533,-1.1657481,-186.5551667
45.86814982,-0.029257811,0.065167643,0.9905659,-0.696243967,-2.273471667,-187.2970333
45.87814982,-0.011516927,0.08207845,0.996078133,-0.574292733,-3.106805,-179.9596333
45.88814982,0.036985676,0.084543457,0.987610033,-0.4828293,-3.777536667,-170.7015
45.89814982,0.01126953,0.068771563,0.9972839,-0.564130067,-4.204366,-162.6628667
45.90814982,-0.066448573,0.064370927,1.012337233,-0.726731667,-4.560057,-161.7889
45.91814982,-0.06498373,0.025864863,1.024666333,-0.787707267,-4.621032667,-162.0328
45.92814982,-0.000611983,0.050522653,1.0128532,-0.747056933,-4.10274,-157.6933667
45.93814982,0.11315755,0.06376993,0.9874896,-0.543804933,-3.147455667,-147.3478333
45.94814982,0.133746733,0.108046257,0.985003933,-0.594617933,-2.771439333,-130.7624667
45.95814982,0.090615221,0.069009601,0.9899163,-0.726731733,-1.948268667,-113.83159
45.96814982,0.087685521,0.012344358,0.9981869,-0.869008133,-1.562089633,-103.5775233
45.97814982,0.044472641,-0.043146362,0.9959339,-0.8994959,-1.3690003,-97.30721
45.98814982,0.060423163,-0.00071674,1.004687,-0.543804823,-0.932008267,-94.11615333
45.99814982,0.03316081,0.02606162,1.005840367,-0.39136579,-0.454365967,-88.18119333
46.00814982,0.03348633,0.06701987,1.005525367,-0.116975587,0.643195033,-79.47184333
46.01814982,0.04642578,0.036169633,1.004970033,-0.106812993,-0.119,-69.04501333
46.02814982,0.034381509,0.055582273,1.0046063,-0.157626027,-0.911683,-55.30517333
46.03814982,0.038531902,0.049466957,1.002643067,-0.127138213,-1.1555853,-41.7381
46.04814982,0.026731772,0.039241533,0.9976604,-0.22876425,0.104577033,-30.83363
46.05814982,0.030800783,0.013348792,0.999222433,-0.127138213,1.191975367,-24.91899333
46.06814982,0.020953776,0.015075479,1.005318667,-0.127138213,1.679780333,-22.28688
46.07814982,0.019163413,0.020301312,1.002161767,0.167577253,1.649292667,-18.71980667
46.08814982,0.024371746,0.023546347,0.998589867,0.25904065,1.852544667,-13.567368
46.09814982,0.016477867,0.008026123,0.9907957,0.309853667,1.090349467,-11.31127133
46.10814982,-0.00248372,0.005254517,0.992091833,0.218390233,0.4805934,-13.211678
46.11814982,-0.00272786,0.01279704,0.9948341,0.116764243,-0.139325167,-13.92306
46.12814982,0.014443363,0.035535687,0.995723767,0.035463413,-0.05802436,-10.38647333
46.13814982,0.028766277,0.036339313,0.999400867,-0.096650387,1.26311404,-4.258422933
46.14814982,0.024046223,0.028875527,0.999418167,0.025300803,4.66758394,0.314748067
46.15814982,0.011188151,0.01523173,1.004445,0.1269268,6.893193667,2.469219733
46.16814982,0.001748048,0.013449503,1.005798667,0.19806501,7.5436,3.129789
46.17814982,-0.008505858,0.015806887,1.007101667,0.19806501,5.663520333,2.499707667
46.18814982,-0.008749999,0.01751404,1.009382,0.177739843,5.074089333,1.798488
46.19814982,-0.010214843,0.016623947,1.003645167,0.208227667,4.108642,1.219219567
46.20814982,-0.007529296,0.01459473,1.000164133,0.147252067,3.112707,1.239544567
46.21814982,-0.006389973,0.016387533,0.9945702,0.09643905,2.350512,2.489544567
46.22814982,-0.006796874,0.018980103,0.9979517,-0.025512183,2.543601667,4.207024333
46.23814982,-0.011272785,0.019387003,0.996961133,0.00497565,3.254984,5.020032667
46.24814982,-0.018841144,0.01776286,1.000857733,0.045626067,3.204171,3.922471667
46.25814982,-0.021933593,0.012157593,0.999159267,0.137089477,2.381000167,2.062715467
46.26814982,-0.019492187,0.011752117,1.002177967,0.116764243,1.090349588,0.8330406
46.27814982,-0.013714192,0.011424153,0.999421967,0.076113827,0.216365855,0.599300833
46.28814982,-0.011679685,0.01402181,1.001368433,0.025300827,-0.210463379,0.822878033
46.29814982,-0.012574868,0.0145872,1.001833667,0.004975637,-0.210463379,0.904178833
46.30814982,-0.01688802,0.014995527,1.001253833,0.004975637,0.084252088,0.7415772
46.31814982,-0.0173763,0.013866377,1.0008665,0.147252027,1.232626155,0.304585367
46.32814982,-0.01680664,0.011837974,0.999743,0.22855285,1.852544733,0.020032533
46.33814982,-0.0165625,0.011595461,0.998604533,0.309853633,1.9338455,-0.030780467
46.34814982,-0.01664388,0.012563477,0.997120433,0.20822765,0.89726003,0.314748
46.35814982,-0.017701823,0.015,1.0001926,0.137089417,0.175715397,0.639951267
46.36814982,-0.01672526,0.014835203,0.999973067,0.015138227,-0.240951237,0.589138243
46.37814982,-0.017050783,0.016142373,1.000630833,-0.035674823,-0.200300827,0.202959377
46.38814982,-0.015341797,0.013870035,0.9981139,-0.07632523,-0.108837363,-0.12224389
46.39814982,-0.013632813,0.012568155,1.0009284,-0.035674823,0.013113858,-0.264520333
46.40814982,-0.01273763,0.013132322,1.000522833,-0.02551218,-0.017373919,-0.16289432
46.41814982,-0.014690757,0.01597412,1.000225333,0.03546346,0.063926885,-0.07143092
46.42814982,-0.015748697,0.01743693,1.000064667,0.055788643,0.063926885,-0.05110572
46.43814982,-0.01672526,0.013942262,1.0007139,0.076113827,0.023276488,-0.183219533
46.44814982,-0.015423177,0.011906332,1.000120033,-0.025512207,-0.159650345,-0.345821133
46.45814982,-0.01664388,0.011174722,0.9953227,-0.035674797,-0.169812937,-0.3153333
46.46814982,-0.014365233,0.010199787,0.994684933,0.00497561,0.104577263,-0.1324065
46.47814982,-0.01298177,0.012317707,0.994768433,0.045626003,0.338317097,-0.010455286
46.48814982,-0.01265625,0.0153302,0.997454,0.055788593,0.4907561,0.009869914
46.49814982,-0.015911457,0.01695394,1.000123433,0.015138187,0.521243933,-0.101918686
46.50814982,-0.01713216,0.016634117,1.0035379,0.055788593,0.511081333,-0.2441951
46.51814982,-0.019492187,0.01558065,1.006365333,0.106601593,0.2163659,-0.315333333
46.52814982,-0.02006185,0.017939657,1.001565167,0.177739833,-0.1799756,-0.295008133
46.53814982,-0.022503257,0.018664347,0.9984805,0.198065067,-0.322252027,-0.142569127
46.54814982,-0.018027343,0.017847697,0.9977835,0.157414667,-0.332414627,-0.071430893
46.55814982,-0.01664388,0.017440797,0.9955142,0.157414667,-0.24095116,-0.010455287
46.56814982,-0.015911457,0.01703532,0.997639533,0.106601619,-0.291764167,-0.081593493
46.57814982,-0.01680664,0.017355957,0.997788867,0.106601619,-0.251113767,-0.05110569
46.58814982,-0.0169694,0.015484417,1.002344433,0.137089386,-0.139325167,-0.122243897
46.59814982,-0.01713216,0.01491455,1.000130467,0.1675772,-0.169812967,-0.061268283
46.60814982,-0.0165625,0.01272115,0.9984297,0.198065,-0.07834956,-0.112081286
46.61814982,-0.01680664,0.013620807,0.997208567,0.198065,-0.01737396,-0.112081286
46.62814982,-0.015179037,0.011913247,0.997456533,0.13708941,0.317991873,-0.091756093
46.63814982,-0.01631836,0.013778687,0.9967258,0.13708941,0.714333267,0.06068294
46.64814982,-0.015423177,0.01474935,0.998509833,0.045625996,0.8057967,0.111495954
46.65814982,-0.011761067,0.02035787,0.995324533,0.045625996,0.6431951,0.060682944
46.66814982,-0.011679687,0.019058227,0.996696033,-0.035674811,0.175715467,-0.10191869
46.67814982,-0.01281901,0.017189533,0.998310367,-0.015349587,-0.1088374,-0.132406507
46.68814982,-0.018352863,0.01312093,0.999228933,0.015138189,-0.210463433,-0.193382137
46.69814982,-0.019899087,0.014996947,1.000049933,0.025300781,-0.1799756,-0.142569127
